city,state_id,state_name,county_name,population,military,incorporated,timezone,zips,id
Eland,WI,Wisconsin,Shawano,196,FALSE,TRUE,America/Chicago,54427,1840002261
Brule,WI,Wisconsin,Douglas,224,FALSE,FALSE,America/Chicago,54820,1840026064
Viola,WI,Wisconsin,Richland,676,FALSE,TRUE,America/Chicago,54664,1840002815
Luxemburg,WI,Wisconsin,Kewaunee,2558,FALSE,TRUE,America/Chicago,54217,1840002366
Hollandale,WI,Wisconsin,Iowa,282,FALSE,TRUE,America/Chicago,53544,1840002956
Blair,WI,Wisconsin,Trempealeau,1369,FALSE,TRUE,America/Chicago,54773 54659 54616,1840002391
Monticello,WI,Wisconsin,Green,1205,FALSE,TRUE,America/Chicago,53570,1840002465
Williams Bay,WI,Wisconsin,Walworth,2597,FALSE,TRUE,America/Chicago,53191,1840002477
Sheboygan,WI,Wisconsin,Sheboygan,69920,FALSE,TRUE,America/Chicago,53083 53081,1840002628
Rudolph,WI,Wisconsin,Wood,424,FALSE,TRUE,America/Chicago,54475,1840002341
Rib Mountain,WI,Wisconsin,Marathon,6068,FALSE,FALSE,America/Chicago,54401,1840038097
St. Croix Falls,WI,Wisconsin,Polk,2047,FALSE,TRUE,America/Chicago,54024,1840002058
Stevens Point,WI,Wisconsin,Portage,43520,FALSE,TRUE,America/Chicago,54481 54482,1840002320
Sparta,WI,Wisconsin,Monroe,10054,FALSE,TRUE,America/Chicago,54656,1840002565
Plainfield,WI,Wisconsin,Waushara,837,FALSE,TRUE,America/Chicago,54966,1840002240
Fremont,WI,Wisconsin,Waupaca,657,FALSE,TRUE,America/Chicago,54940,1840002355
Tomah,WI,Wisconsin,Monroe,9275,FALSE,TRUE,America/Chicago,54660,1840002566
Waukesha,WI,Wisconsin,Waukesha,72489,FALSE,TRUE,America/Chicago,53186 53188 53189 53187,1840003008
Adams,WI,Wisconsin,Adams,1866,FALSE,TRUE,America/Chicago,53910,1840002234
Dyckesville,WI,Wisconsin,Brown,520,FALSE,FALSE,America/Chicago,54217,1840025359
La Crosse,WI,Wisconsin,La Crosse,101886,FALSE,TRUE,America/Chicago,54601 54603 54602,1840002577
Trempealeau,WI,Wisconsin,Trempealeau,1630,FALSE,TRUE,America/Chicago,54661,1840002385
Brookfield,WI,Wisconsin,Waukesha,38045,FALSE,TRUE,America/Chicago,53005 53045 53008,1840003012
Suring,WI,Wisconsin,Oconto,524,FALSE,TRUE,America/Chicago,54174,1840001573
Hilbert,WI,Wisconsin,Calumet,1089,FALSE,TRUE,America/Chicago,54129,1840002249
Viroqua,WI,Wisconsin,Vernon,4177,FALSE,TRUE,America/Chicago,54665,1840002688
Clinton,WI,Wisconsin,Rock,2127,FALSE,TRUE,America/Chicago,53525,1840002472
Greenfield,WI,Wisconsin,Milwaukee,36827,FALSE,TRUE,America/Chicago,53221 53220 53228,1840003039
Middleton,WI,Wisconsin,Dane,19660,FALSE,TRUE,America/Chicago,53562 53597,1840002919
Ontario,WI,Wisconsin,Vernon,550,FALSE,TRUE,America/Chicago,54651,1840002696
Muscoda,WI,Wisconsin,Grant,1262,FALSE,TRUE,America/Chicago,53573,1840002979
Browns Lake,WI,Wisconsin,Racine,2223,FALSE,FALSE,America/Chicago,53105,1840004482
Lake Arrowhead,WI,Wisconsin,Adams,826,FALSE,TRUE,America/Chicago,54457,1840042463
Boyd,WI,Wisconsin,Chippewa,538,FALSE,TRUE,America/Chicago,54726,1840000280
Lebanon,WI,Wisconsin,Dodge,236,FALSE,FALSE,America/Chicago,53047 53098,1840025436
Platteville,WI,Wisconsin,Grant,12470,FALSE,TRUE,America/Chicago,53818,1840002981
Cudahy,WI,Wisconsin,Milwaukee,18282,FALSE,TRUE,America/Chicago,53110,1840003045
Lime Ridge,WI,Wisconsin,Sauk,164,FALSE,TRUE,America/Chicago,53941 53942,1840002721
Chelsea,WI,Wisconsin,Taylor,101,FALSE,FALSE,America/Chicago,54451,1840025307
Janesville,WI,Wisconsin,Rock,70518,FALSE,TRUE,America/Chicago,53545 53546 53548 53547,1840002467
Abrams,WI,Wisconsin,Oconto,432,FALSE,FALSE,America/Chicago,54101,1840025311
French Island,WI,Wisconsin,La Crosse,4370,FALSE,FALSE,America/Chicago,54603,1840004157
Lauderdale Lakes,WI,Wisconsin,Walworth,1201,FALSE,TRUE,America/Chicago,53121,1840042476
Mellen,WI,Wisconsin,Ashland,690,FALSE,TRUE,America/Chicago,54546,1840003918
Hayward,WI,Wisconsin,Sawyer,2597,FALSE,TRUE,America/Chicago,54843,1840001997
Dale,WI,Wisconsin,Outagamie,550,FALSE,FALSE,America/Chicago,54944 54931,1840025364
Lena,WI,Wisconsin,Oconto,542,FALSE,TRUE,America/Chicago,54139,1840000277
Colfax,WI,Wisconsin,Dunn,1144,FALSE,TRUE,America/Chicago,54730,1840002144
Northport,WI,Wisconsin,Waupaca,510,FALSE,FALSE,America/Chicago,54961,1840023956
North Freedom,WI,Wisconsin,Sauk,701,FALSE,TRUE,America/Chicago,53951,1840002724
Fontana-on-Geneva Lake,WI,Wisconsin,Walworth,1713,FALSE,TRUE,America/Chicago,53125,1840033457
Hanover,WI,Wisconsin,Rock,165,FALSE,FALSE,America/Chicago,53576 53548,1840025474
La Valle,WI,Wisconsin,Sauk,367,FALSE,TRUE,America/Chicago,53941,1840002719
Watertown,WI,Wisconsin,Jefferson,23145,FALSE,TRUE,America/Chicago,53098 53094,1840003000
Summit,WI,Wisconsin,Waukesha,4909,FALSE,TRUE,America/Chicago,53066,1840072793
Reserve,WI,Wisconsin,Sawyer,370,FALSE,FALSE,America/Chicago,54876 54828,1840004011
Mount Sterling,WI,Wisconsin,Crawford,200,FALSE,TRUE,America/Chicago,54631 54645,1840002889
Whiting,WI,Wisconsin,Portage,1701,FALSE,TRUE,America/Chicago,54481,1840002321
Lake Wazeecha,WI,Wisconsin,Wood,2466,FALSE,FALSE,America/Chicago,54494,1840004085
Eagle River,WI,Wisconsin,Vilas,1498,FALSE,TRUE,America/Chicago,54521,1840001982
Mercer,WI,Wisconsin,Iron,652,FALSE,FALSE,America/Chicago,54547,1840025271
Oconto Falls,WI,Wisconsin,Oconto,2556,FALSE,TRUE,America/Chicago,54154,1840001576
Minocqua,WI,Wisconsin,Oneida,319,FALSE,FALSE,America/Chicago,54548,1840025293
Marinette,WI,Wisconsin,Marinette,18791,FALSE,TRUE,America/Chicago,54143,1840003930
Amberg,WI,Wisconsin,Marinette,211,FALSE,FALSE,America/Chicago,54102,1840026079
Ironton,WI,Wisconsin,Sauk,253,FALSE,TRUE,America/Chicago,53941,1840002717
Aniwa,WI,Wisconsin,Shawano,250,FALSE,TRUE,America/Chicago,54408 54414,1840002257
Waterford,WI,Wisconsin,Racine,5487,FALSE,TRUE,America/Chicago,53185,1840002488
Shell Lake,WI,Wisconsin,Washburn,1328,FALSE,TRUE,America/Chicago,54871,1840002001
Arpin,WI,Wisconsin,Wood,313,FALSE,TRUE,America/Chicago,54410,1840002330
Shullsburg,WI,Wisconsin,Lafayette,1207,FALSE,TRUE,America/Chicago,53586,1840002497
Nichols,WI,Wisconsin,Outagamie,275,FALSE,TRUE,America/Chicago,54106 54152,1840002409
Ephraim,WI,Wisconsin,Door,280,FALSE,TRUE,America/Chicago,54211,1840001844
Juda,WI,Wisconsin,Green,280,FALSE,FALSE,America/Chicago,53550,1840025473
Springbrook,WI,Wisconsin,Washburn,76,FALSE,FALSE,America/Chicago,54875,1840038028
Ogdensburg,WI,Wisconsin,Waupaca,177,FALSE,TRUE,America/Chicago,54962,1840002362
Big Falls,WI,Wisconsin,Waupaca,61,FALSE,TRUE,America/Chicago,54950 54486 54926,1840002357
Grand View,WI,Wisconsin,Bayfield,101,FALSE,FALSE,America/Chicago,54839,1840026069
Stockbridge,WI,Wisconsin,Calumet,622,FALSE,TRUE,America/Chicago,53088 54129 53014,1840002248
Collins,WI,Wisconsin,Manitowoc,167,FALSE,FALSE,America/Chicago,54207,1840025377
Oshkosh,WI,Wisconsin,Winnebago,75154,FALSE,TRUE,America/Chicago,54985 54904 54901 54902 54903 54906,1840002246
Trego,WI,Wisconsin,Washburn,175,FALSE,FALSE,America/Chicago,54888,1840025283
Hobart,WI,Wisconsin,Brown,8896,FALSE,TRUE,America/Chicago,54313 54115 54155,1840038100
Loganville,WI,Wisconsin,Sauk,301,FALSE,TRUE,America/Chicago,53943,1840002722
Ashland,WI,Wisconsin,Ashland,6944,FALSE,TRUE,America/Chicago,54806,1840003916
De Soto,WI,Wisconsin,Crawford,283,FALSE,TRUE,America/Chicago,54624,1840002695
Sheboygan Falls,WI,Wisconsin,Sheboygan,7928,FALSE,TRUE,America/Chicago,53085,1840002629
Holmen,WI,Wisconsin,La Crosse,9887,FALSE,TRUE,America/Chicago,54636,1840002576
Hudson,WI,Wisconsin,St. Croix,24133,FALSE,TRUE,America/Chicago,54016,1840002135
Butler,WI,Wisconsin,Waukesha,1816,FALSE,TRUE,America/Chicago,53007,1840003013
Pine River,WI,Wisconsin,Waushara,159,FALSE,FALSE,America/Chicago,54965,1840025386
Wind Lake,WI,Wisconsin,Racine,5309,FALSE,FALSE,America/Chicago,53185,1840006921
Westby,WI,Wisconsin,Vernon,2248,FALSE,TRUE,America/Chicago,54667,1840002689
Cornucopia,WI,Wisconsin,Bayfield,96,FALSE,FALSE,America/Chicago,54827,1840026067
Pepin,WI,Wisconsin,Pepin,782,FALSE,TRUE,America/Chicago,54759,1840002352
Wiota,WI,Wisconsin,Lafayette,97,FALSE,FALSE,America/Chicago,53541 53504 53587,1840038054
Portage,WI,Wisconsin,Columbia,10540,FALSE,TRUE,America/Chicago,53901,1840002712
Lohrville,WI,Wisconsin,Waushara,392,FALSE,TRUE,America/Chicago,54970,1840002239
Butte des Morts,WI,Wisconsin,Winnebago,873,FALSE,FALSE,America/Chicago,54927 54986 54904,1840025388
Fredonia,WI,Wisconsin,Ozaukee,2239,FALSE,TRUE,America/Chicago,53004 53021,1840002822
Holcombe,WI,Wisconsin,Chippewa,160,FALSE,FALSE,America/Chicago,54745,1840025317
Eau Claire,WI,Wisconsin,Eau Claire,107068,FALSE,TRUE,America/Chicago,54703 54701 54702,1840002296
Butternut,WI,Wisconsin,Ashland,354,FALSE,TRUE,America/Chicago,54514,1840003917
Superior,WI,Wisconsin,Douglas,26194,FALSE,TRUE,America/Chicago,54880,1840038034
Deer Park,WI,Wisconsin,St. Croix,216,FALSE,TRUE,America/Chicago,54007,1840002137
Gotham,WI,Wisconsin,Richland,237,FALSE,FALSE,America/Chicago,53540 53556,1840025441
Chetek,WI,Wisconsin,Barron,2739,FALSE,TRUE,America/Chicago,54728,1840002071
Merton,WI,Wisconsin,Waukesha,3679,FALSE,TRUE,America/Chicago,53089 53029 53056,1840003021
Mineral Point,WI,Wisconsin,Iowa,2481,FALSE,TRUE,America/Chicago,53565,1840002961
Emerald,WI,Wisconsin,St. Croix,114,FALSE,FALSE,America/Chicago,54013,1840025320
Schofield,WI,Wisconsin,Marathon,2186,FALSE,TRUE,America/Chicago,54476,1840002173
Menasha,WI,Wisconsin,Winnebago,17748,FALSE,TRUE,America/Chicago,54952,1840002243
Elmwood,WI,Wisconsin,Pierce,808,FALSE,TRUE,America/Chicago,54740,1840002284
Arkansaw,WI,Wisconsin,Pepin,200,FALSE,FALSE,America/Chicago,54721,1840025358
Summit Lake,WI,Wisconsin,Langlade,163,FALSE,FALSE,America/Chicago,54485 54424,1840025304
Fenwood,WI,Wisconsin,Marathon,154,FALSE,TRUE,America/Chicago,54426,1840002167
Waupun,WI,Wisconsin,Fond du Lac,11302,FALSE,TRUE,America/Chicago,53963,1840002600
Babcock,WI,Wisconsin,Wood,78,FALSE,FALSE,America/Chicago,54495 54413,1840025356
Mequon,WI,Wisconsin,Ozaukee,24159,FALSE,TRUE,America/Chicago,53097 53092,1840037989
Embarrass,WI,Wisconsin,Waupaca,380,FALSE,TRUE,America/Chicago,54929 54933,1840000310
De Pere,WI,Wisconsin,Brown,25034,FALSE,TRUE,America/Chicago,54115 54344,1840002348
Waterloo,WI,Wisconsin,Jefferson,3061,FALSE,TRUE,America/Chicago,53594,1840002999
Nelsonville,WI,Wisconsin,Portage,154,FALSE,TRUE,America/Chicago,54407 54458,1840002326
Biron,WI,Wisconsin,Wood,787,FALSE,TRUE,America/Chicago,54475 54494,1840002335
Kendall,WI,Wisconsin,Monroe,470,FALSE,TRUE,America/Chicago,54638,1840002570
Markesan,WI,Wisconsin,Green Lake,1408,FALSE,TRUE,America/Chicago,53946,1840002591
Pewaukee,WI,Wisconsin,Waukesha,14476,FALSE,TRUE,America/Chicago,53072 53702 53186 53188,1840033459
Sharon,WI,Wisconsin,Walworth,1576,FALSE,TRUE,America/Chicago,53585,1840002485
Bayfield,WI,Wisconsin,Bayfield,473,FALSE,TRUE,America/Chicago,54814,1840003914
Granton,WI,Wisconsin,Clark,349,FALSE,TRUE,America/Chicago,54436,1840002179
Evansville,WI,Wisconsin,Rock,6033,FALSE,TRUE,America/Chicago,53536,1840002469
Townsend,WI,Wisconsin,Oconto,90,FALSE,FALSE,America/Chicago,54175,1840025315
Hartland,WI,Wisconsin,Waukesha,9279,FALSE,TRUE,America/Chicago,53029,1840003009
Neenah,WI,Wisconsin,Winnebago,25951,FALSE,TRUE,America/Chicago,54956 54957,1840002244
Walworth,WI,Wisconsin,Walworth,4427,FALSE,TRUE,America/Chicago,53184,1840002475
Lublin,WI,Wisconsin,Taylor,113,FALSE,TRUE,America/Chicago,54447,1840001570
Jim Falls,WI,Wisconsin,Chippewa,282,FALSE,FALSE,America/Chicago,54748,1840025318
Francis Creek,WI,Wisconsin,Manitowoc,647,FALSE,TRUE,America/Chicago,54247 54220 54214,1840002211
Woodford,WI,Wisconsin,Lafayette,52,FALSE,FALSE,America/Chicago,53599,1840025481
Roberts,WI,Wisconsin,St. Croix,1804,FALSE,TRUE,America/Chicago,54023,1840002140
Clear Lake,WI,Wisconsin,Polk,1070,FALSE,TRUE,America/Chicago,54005,1840002053
Cecil,WI,Wisconsin,Shawano,552,FALSE,TRUE,America/Chicago,54111,1840002264
Lake Wissota,WI,Wisconsin,Chippewa,2799,FALSE,FALSE,America/Chicago,54729,1840004021
Prairie du Chien,WI,Wisconsin,Crawford,6571,FALSE,TRUE,America/Chicago,53821,1840002890
Dallas,WI,Wisconsin,Barron,385,FALSE,TRUE,America/Chicago,54733,1840002073
Pulaski,WI,Wisconsin,Brown,3398,FALSE,TRUE,America/Chicago,54162,1840002349
Powers Lake,WI,Wisconsin,Kenosha,1069,FALSE,FALSE,America/Chicago,53128 53159,1840004537
Alma Center,WI,Wisconsin,Jackson,492,FALSE,TRUE,America/Chicago,54611,1840002396
Lac du Flambeau,WI,Wisconsin,Vilas,1725,FALSE,FALSE,America/Chicago,54538,1840004007
Little Round Lake,WI,Wisconsin,Sawyer,1338,FALSE,FALSE,America/Chicago,54843,1840004009
Pigeon Falls,WI,Wisconsin,Trempealeau,406,FALSE,TRUE,America/Chicago,54773 54760 54758,1840002393
Cedarburg,WI,Wisconsin,Ozaukee,11465,FALSE,TRUE,America/Chicago,53012,1840002825
Shawano,WI,Wisconsin,Shawano,10158,FALSE,TRUE,America/Chicago,54166,1840002266
Gilman,WI,Wisconsin,Taylor,394,FALSE,TRUE,America/Chicago,54433,1840001569
Fall Creek,WI,Wisconsin,Eau Claire,1309,FALSE,TRUE,America/Chicago,54742,1840002294
Durand,WI,Wisconsin,Pepin,1820,FALSE,TRUE,America/Chicago,54736,1840002351
Chief Lake,WI,Wisconsin,Sawyer,539,FALSE,FALSE,America/Chicago,54843 54828,1840004012
Dodge,WI,Wisconsin,Trempealeau,134,FALSE,FALSE,America/Chicago,54625,1840025361
Marshfield,WI,Wisconsin,Wood,18697,FALSE,TRUE,America/Chicago,54449 54404 54472,1840002336
Stoughton,WI,Wisconsin,Dane,13088,FALSE,TRUE,America/Chicago,53589,1840002901
Gillett,WI,Wisconsin,Oconto,1321,FALSE,TRUE,America/Chicago,54124,1840001574
Wyocena,WI,Wisconsin,Columbia,744,FALSE,TRUE,America/Chicago,53954 53960 53969,1840002704
Denmark,WI,Wisconsin,Brown,2253,FALSE,TRUE,America/Chicago,54208,1840002347
Glendale,WI,Wisconsin,Milwaukee,12728,FALSE,TRUE,America/Chicago,53209 53217 53212,1840003037
Birchwood,WI,Wisconsin,Washburn,430,FALSE,TRUE,America/Chicago,54817,1840002003
Waukau,WI,Wisconsin,Winnebago,280,FALSE,FALSE,America/Chicago,54964 54963 54980,1840025390
Oconomowoc,WI,Wisconsin,Waukesha,16717,FALSE,TRUE,America/Chicago,53066,1840003027
Sister Bay,WI,Wisconsin,Door,915,FALSE,TRUE,America/Chicago,54234,1840003934
Lake Nebagamon,WI,Wisconsin,Douglas,1052,FALSE,TRUE,America/Chicago,54849,1840003910
Melrose,WI,Wisconsin,Jackson,486,FALSE,TRUE,America/Chicago,54642,1840002398
St. Nazianz,WI,Wisconsin,Manitowoc,755,FALSE,TRUE,America/Chicago,54232,1840002217
Montfort,WI,Wisconsin,Grant,697,FALSE,TRUE,America/Chicago,53569,1840002977
Bristol,WI,Wisconsin,Kenosha,5034,FALSE,TRUE,America/Chicago,53142 53104,1840037916
Highland,WI,Wisconsin,Iowa,835,FALSE,TRUE,America/Chicago,53543,1840002955
Lake Wisconsin,WI,Wisconsin,Columbia,4363,FALSE,FALSE,America/Chicago,53955 53555,1840004203
Ellsworth,WI,Wisconsin,Pierce,2825,FALSE,TRUE,America/Chicago,54010 54011,1840002283
Hawkins,WI,Wisconsin,Rusk,285,FALSE,TRUE,America/Chicago,54530,1840002080
Richfield,WI,Wisconsin,Washington,11696,FALSE,TRUE,America/Chicago,53076 53033 53017,1840002835
Orfordville,WI,Wisconsin,Rock,1489,FALSE,TRUE,America/Chicago,53576,1840002474
Footville,WI,Wisconsin,Rock,810,FALSE,TRUE,America/Chicago,53537 53548,1840002470
Plain,WI,Wisconsin,Sauk,773,FALSE,TRUE,America/Chicago,53577,1840002725
Cashton,WI,Wisconsin,Monroe,1103,FALSE,TRUE,America/Chicago,54619,1840002571
Waunakee,WI,Wisconsin,Dane,13755,FALSE,TRUE,America/Chicago,53597,1840002904
Mayville,WI,Wisconsin,Dodge,4878,FALSE,TRUE,America/Chicago,53050,1840002742
Combined Locks,WI,Wisconsin,Outagamie,3588,FALSE,TRUE,America/Chicago,54113,1840002407
Bayside,WI,Wisconsin,Milwaukee,4377,FALSE,TRUE,America/Chicago,53217,1840003044
Neshkoro,WI,Wisconsin,Marquette,427,FALSE,TRUE,America/Chicago,54960,1840002596
Unity,WI,Wisconsin,Clark,335,FALSE,TRUE,America/Chicago,54488,1840002177
Windsor,WI,Wisconsin,Dane,7057,FALSE,TRUE,America/Chicago,53598 53590 53571 53532,1840006867
Grafton,WI,Wisconsin,Ozaukee,11643,FALSE,TRUE,America/Chicago,53024,1840002823
Baraboo,WI,Wisconsin,Sauk,13891,FALSE,TRUE,America/Chicago,53913,1840002720
Ridgeway,WI,Wisconsin,Iowa,636,FALSE,TRUE,America/Chicago,53582,1840002963
Bloomfield,WI,Wisconsin,Walworth,4706,FALSE,TRUE,America/Chicago,53147 53128 53157,1840043424
Onalaska,WI,Wisconsin,La Crosse,18712,FALSE,TRUE,America/Chicago,54650,1840002579
Almena,WI,Wisconsin,Barron,651,FALSE,TRUE,America/Chicago,54805,1840002068
Odanah,WI,Wisconsin,Ashland,0,FALSE,FALSE,America/Chicago,54806,1840006564
Slinger,WI,Wisconsin,Washington,5427,FALSE,TRUE,America/Chicago,53086,1840002828
Fairwater,WI,Wisconsin,Fond du Lac,359,FALSE,TRUE,America/Chicago,53931 53919,1840002602
Lake Camelot,WI,Wisconsin,Adams,683,FALSE,TRUE,America/Chicago,54457,1840042464
Belgium,WI,Wisconsin,Ozaukee,2301,FALSE,TRUE,America/Chicago,53004,1840002824
Houlton,WI,Wisconsin,St. Croix,135,FALSE,FALSE,America/Chicago,54016 54082,1840025321
Tennyson,WI,Wisconsin,Grant,342,FALSE,TRUE,America/Chicago,53820,1840002965
Ladysmith,WI,Wisconsin,Rusk,3185,FALSE,TRUE,America/Chicago,54848,1840002082
Cedar Grove,WI,Wisconsin,Sheboygan,2108,FALSE,TRUE,America/Chicago,53013,1840002624
Leopolis,WI,Wisconsin,Shawano,86,FALSE,FALSE,America/Chicago,54948,1840023921
Woodville,WI,Wisconsin,St. Croix,1353,FALSE,TRUE,America/Chicago,54028,1840002132
Lake Lorraine,WI,Wisconsin,Walworth,230,FALSE,TRUE,America/Chicago,53190 53115,1840042466
Cleveland,WI,Wisconsin,Manitowoc,1461,FALSE,TRUE,America/Chicago,53015,1840002212
Union Center,WI,Wisconsin,Juneau,193,FALSE,TRUE,America/Chicago,53968 53962,1840002224
Gibbsville,WI,Wisconsin,Sheboygan,489,FALSE,FALSE,America/Chicago,53070 53085,1840025422
Black Creek,WI,Wisconsin,Outagamie,1318,FALSE,TRUE,America/Chicago,54106,1840002406
Twin Lakes,WI,Wisconsin,Kenosha,6064,FALSE,TRUE,America/Chicago,53181,1840003159
South Wayne,WI,Wisconsin,Lafayette,478,FALSE,TRUE,America/Chicago,53587,1840002498
Mukwonago,WI,Wisconsin,Waukesha,21882,FALSE,TRUE,America/Chicago,53149 53120,1840003022
Thiensville,WI,Wisconsin,Ozaukee,3146,FALSE,TRUE,America/Chicago,53092,1840002821
Stratford,WI,Wisconsin,Marathon,1579,FALSE,TRUE,America/Chicago,54484,1840002162
Neosho,WI,Wisconsin,Dodge,558,FALSE,TRUE,America/Chicago,53059,1840002743
Amherst Junction,WI,Wisconsin,Portage,378,FALSE,TRUE,America/Chicago,54407,1840002325
Kingston,WI,Wisconsin,Green Lake,319,FALSE,TRUE,America/Chicago,53939 53946 53926,1840002589
Weston,WI,Wisconsin,Marathon,15167,FALSE,TRUE,America/Chicago,54476,1840038093
Park Ridge,WI,Wisconsin,Portage,497,FALSE,TRUE,America/Chicago,54481,1840002327
Palmyra,WI,Wisconsin,Jefferson,1769,FALSE,TRUE,America/Chicago,53156,1840003005
Dresser,WI,Wisconsin,Polk,859,FALSE,TRUE,America/Chicago,54024 54009,1840002054
Humbird,WI,Wisconsin,Clark,248,FALSE,FALSE,America/Chicago,54746,1840025325
Kronenwetter,WI,Wisconsin,Marathon,7736,FALSE,TRUE,America/Chicago,54455,1840038099
Bonduel,WI,Wisconsin,Shawano,1427,FALSE,TRUE,America/Chicago,54107,1840002263
Whittlesey,WI,Wisconsin,Taylor,121,FALSE,FALSE,America/Chicago,54451,1840025310
Polonia,WI,Wisconsin,Portage,499,FALSE,FALSE,America/Chicago,54473 54423,1840025355
Lake Koshkonong,WI,Wisconsin,Jefferson,1264,FALSE,FALSE,America/Chicago,53563 53538,1840004350
Westfield,WI,Wisconsin,Marquette,1245,FALSE,TRUE,America/Chicago,53964,1840002594
Arbovale,WV,West Virginia,Pocahontas,137,FALSE,FALSE,America/New_York,24915,1840038214
Bruno,WV,West Virginia,Logan,1404,FALSE,FALSE,America/New_York,25611,1840038223
Summersville,WV,West Virginia,Nicholas,3169,FALSE,TRUE,America/New_York,26651,1840006227
Aurora,WV,West Virginia,Preston,205,FALSE,FALSE,America/New_York,26705,1840025590
Oceana,WV,West Virginia,Wyoming,2362,FALSE,TRUE,America/New_York,24870,1840006382
Pinch,WV,West Virginia,Kanawha,2697,FALSE,FALSE,America/New_York,25071,1840006191
Roderfield,WV,West Virginia,McDowell,38,FALSE,FALSE,America/New_York,24844 24881,1840025736
Poca,WV,West Virginia,Putnam,987,FALSE,TRUE,America/New_York,25159,1840006183
Berwind,WV,West Virginia,McDowell,517,FALSE,FALSE,America/New_York,24815,1840025731
Philippi,WV,West Virginia,Barbour,3076,FALSE,TRUE,America/New_York,26416,1840005883
Pineville,WV,West Virginia,Wyoming,599,FALSE,TRUE,America/New_York,24874,1840006383
Wellsburg,WV,West Virginia,Brooke,2589,FALSE,TRUE,America/New_York,26070,1840005478
Maybeury,WV,West Virginia,McDowell,90,FALSE,FALSE,America/New_York,24861,1840025734
Farmington,WV,West Virginia,Marion,369,FALSE,TRUE,America/New_York,26571,1840005730
Middleway,WV,West Virginia,Jefferson,567,FALSE,FALSE,America/New_York,25430,1840025609
Shannondale,WV,West Virginia,Jefferson,3514,FALSE,FALSE,America/New_York,25425,1840025610
Welch,WV,West Virginia,McDowell,2240,FALSE,TRUE,America/New_York,24801 24895,1840006422
Williamstown,WV,West Virginia,Wood,2906,FALSE,TRUE,America/New_York,26187,1840005788
Hamlin,WV,West Virginia,Lincoln,1072,FALSE,TRUE,America/New_York,25523,1840006271
North Hills,WV,West Virginia,Wood,793,FALSE,TRUE,America/New_York,26104,1840005789
Follansbee,WV,West Virginia,Brooke,2765,FALSE,TRUE,America/New_York,26037,1840005477
West Milford,WV,West Virginia,Harrison,609,FALSE,TRUE,America/New_York,26451,1840005775
Granville,WV,West Virginia,Monongalia,2560,FALSE,TRUE,America/New_York,26534,1840005646
Hillsboro,WV,West Virginia,Pocahontas,243,FALSE,TRUE,America/New_York,24946,1840006155
Elizabeth,WV,West Virginia,Wirt,827,FALSE,TRUE,America/New_York,26143,1840005929
Hambleton,WV,West Virginia,Tucker,217,FALSE,TRUE,America/New_York,26269,1840005886
Kenova,WV,West Virginia,Wayne,3007,FALSE,TRUE,America/New_York,25530,1840006263
West Union,WV,West Virginia,Doddridge,833,FALSE,TRUE,America/New_York,26456,1840005780
Triadelphia,WV,West Virginia,Ohio,759,FALSE,TRUE,America/New_York,26059,1840005512
Middlebourne,WV,West Virginia,Tyler,766,FALSE,TRUE,America/New_York,26149,1840005747
Fairmont,WV,West Virginia,Marion,32988,FALSE,TRUE,America/New_York,26554 26555,1840005732
West Logan,WV,West Virginia,Logan,372,FALSE,TRUE,America/New_York,25601,1840038300
Mason,WV,West Virginia,Mason,944,FALSE,TRUE,America/New_York,25260,1840006050
Rhodell,WV,West Virginia,Raleigh,162,FALSE,TRUE,America/New_York,25915,1840006353
Inwood,WV,West Virginia,Berkeley,2999,FALSE,FALSE,America/New_York,25420 25428,1840005740
Smithfield,WV,West Virginia,Wetzel,152,FALSE,TRUE,America/New_York,26437,1840005673
Salt Rock,WV,West Virginia,Cabell,553,FALSE,FALSE,America/New_York,25559,1840025663
Jane Lew,WV,West Virginia,Lewis,392,FALSE,TRUE,America/New_York,26378,1840005931
Rand,WV,West Virginia,Kanawha,1533,FALSE,FALSE,America/New_York,25306,1840025660
